,subjectName,courseID,lecOrSection,proName,enrollCode,days,time,location
274,ChemicalEngineering,CH E 152B,1,RAWLINGS J B,T B A,M W F,11:00am - 11:50am,ENGR21519
275,ChemicalEngineering,CH E 171,1,MUKHERJEE ARN,T B A,T R,11:00am - 12:15pm,ENGR21519
276,ChemicalEngineering,CH E 173,1,O'MALLEY M A,T B A,M W,12:30pm - 1:45pm,ENGR21519
277,ChemicalEngineering,CH E 180A,1,GORDON M J||CHADA J P||,T B A,T,1:00pm - 4:50pm,ENGR21165
278,ChemicalEngineering,CH E 180A,1,GORDON M J||CHADA J P||,T B A,R,1:00pm - 4:50pm,ENGR21165
279,ChemicalEngineering,CH E 184B,1,DOHERTY M F||MCFARLAND E W||,T B A,T R,2:00pm - 3:15pm,ENGR21519
280,ChemicalEngineering,CH E 184B,0,DOHERTY M F||MCFARLAND E W||,56218,R,8:00 am - 9:15 am,ESB 1003
281,ChemicalEngineering,CH E 196,1,T B A,T B A,T B A,T B A,T B A
282,ChemicalEngineering,CH E 198,1,T B A,T B A,T B A,T B A,T B A
283,Chemistry(CreativeStudies),CHEM CS 103,1,T B A,T B A,M W F,9:00 am - 10:50am,CRST 160B
284,ChemistryandBiochemistry,CHEM 1A,1,KUNKEL B M,T B A,M W F,10:00am - 10:50am,CHEM 1179
285,ChemistryandBiochemistry,CHEM 1AL,1,VAN KOPPEN P,T B A,T,8:00 am - 10:30am,PSB-N2637
286,ChemistryandBiochemistry,CHEM 1AL,1,VAN KOPPEN P,T B A,T,11:00am - 1:30pm,PSB-N2637
287,ChemistryandBiochemistry,CHEM 1AL,1,VAN KOPPEN P,T B A,T,2:00pm - 4:30pm,PSB-N2637
288,ChemistryandBiochemistry,CHEM 1AL,1,VAN KOPPEN P,T B A,W,12:00pm - 2:30pm,PSB-N2637
289,ChemistryandBiochemistry,CHEM 1AL,1,VAN KOPPEN P,T B A,R,8:00 am - 10:30am,PSB-N2637
290,ChemistryandBiochemistry,CHEM 1AL,1,VAN KOPPEN P,T B A,R,11:00am - 1:30pm,PSB-N2637
291,ChemistryandBiochemistry,CHEM 1B,1,PRICE S P,T B A,M W F,3:00pm - 3:50pm,CHEM 1179
292,ChemistryandBiochemistry,CHEM 1B,1,PRICE S P,T B A,M W F,4:00pm - 4:50pm,CHEM 1179
293,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,T,8:00 am - 11:50am,PSB-N2653
294,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,T,1:00pm - 4:50pm,PSB-N2638
295,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,T,1:00pm - 4:50pm,PSB-N2653
296,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,T,5:30pm - 9:20pm,PSB-N2637
297,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,T,5:30pm - 9:20pm,PSB-N2653
298,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,M,5:30pm - 9:20pm,PSB-N2653
299,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,R,5:30pm - 9:20pm,PSB-N2637
300,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,R,5:30pm - 9:20pm,PSB-N2653
301,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,M,5:30pm - 9:20pm,PSB-N2637
302,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,W,5:30pm - 9:20pm,PSB-N2637
303,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,W,5:30pm - 9:20pm,PSB-N2653
304,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,T,8:00 am - 11:50am,PSB-N2653
305,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,R,1:00pm - 4:50pm,PSB-N2638
306,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,R,1:00pm - 4:50pm,PSB-N2653
307,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,F,8:00 am - 11:50am,PSB-N2637
308,ChemistryandBiochemistry,CHEM 1BL,1,VAN KOPPEN P,T B A,F,8:00 am - 11:50am,PSB-N2653
309,ChemistryandBiochemistry,CHEM 1C,1,FELDWINN D L,T B A,M W F,8:00 am - 8:50 am,BRDA 1610
310,ChemistryandBiochemistry,CHEM 1C,1,KUNKEL B M,T B A,M W F,11:00am - 11:50am,CHEM 1179
311,ChemistryandBiochemistry,CHEM 1C,1,JOSEPH C A,T B A,M W F,2:00pm - 2:50pm,CHEM 1179
312,ChemistryandBiochemistry,CHEM 1C,1,JOSEPH C A,T B A,M W F,1:00pm - 1:50pm,CHEM 1179
313,ChemistryandBiochemistry,CHEM 1C,1,MENARD G,T B A,M W F,1:00pm - 1:50pm,BUCHN1930
314,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,1:00pm - 4:50pm,PSB-N2638
315,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,1:00pm - 4:50pm,PSB-N2653
316,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,1:00pm - 4:50pm,PSB-N2654
317,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,1:00pm - 4:50pm,PSB-N2664
318,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,1:00pm - 4:50pm,PSB-N2666
319,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,8:00 am - 11:50am,PSB-N2664
320,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,5:30pm - 9:20pm,PSB-N2638
321,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,8:00 am - 11:50am,PSB-N2638
322,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,5:30pm - 9:20pm,PSB-N2654
323,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,5:30pm - 9:20pm,PSB-N2664
324,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,M,5:30pm - 9:20pm,PSB-N2666
325,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,8:00 am - 11:50am,PSB-N2638
326,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,8:00 am - 11:50am,PSB-N2654
327,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,8:00 am - 11:50am,PSB-N2664
328,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,8:00 am - 11:50am,PSB-N2666
329,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,1:00pm - 4:50pm,PSB-N2654
330,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,1:00pm - 4:50pm,PSB-N2664
331,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,1:00pm - 4:50pm,PSB-N2666
332,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,5:30pm - 9:20pm,PSB-N2638
333,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,5:30pm - 9:20pm,PSB-N2654
334,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,5:30pm - 9:20pm,PSB-N2664
335,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,T,5:30pm - 9:20pm,PSB-N2666
336,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,1:00pm - 4:50pm,PSB-N2638
337,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,1:00pm - 4:50pm,PSB-N2653
338,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,1:00pm - 4:50pm,PSB-N2654
339,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,1:00pm - 4:50pm,PSB-N2664
340,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,1:00pm - 4:50pm,PSB-N2666
341,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,5:30pm - 9:20pm,PSB-N2638
342,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,5:30pm - 9:20pm,PSB-N2654
343,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,5:30pm - 9:20pm,PSB-N2664
344,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,R,8:00 am - 11:50am,PSB-N2638
345,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,R,8:00 am - 11:50am,PSB-N2654
346,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,R,1:00pm - 4:50pm,PSB-N2654
347,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,R,1:00pm - 4:50pm,PSB-N2664
348,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,R,1:00pm - 4:50pm,PSB-N2666
349,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,8:00 am - 11:50am,PSB-N2654
350,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,R,5:30pm - 9:20pm,PSB-N2638
351,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,W,8:00 am - 11:50am,PSB-N2653
352,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,R,5:30pm - 9:20pm,PSB-N2654
353,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,R,5:30pm - 9:20pm,PSB-N2664
354,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,F,8:00 am - 11:50am,PSB-N2638
355,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,F,8:00 am - 11:50am,PSB-N2654
356,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,F,8:00 am - 11:50am,PSB-N2664
357,ChemistryandBiochemistry,CHEM 1CL,1,VAN KOPPEN P,T B A,F,8:00 am - 11:50am,PSB-N2666
358,ChemistryandBiochemistry,CHEM 2C,1,SESHADRI R,T B A,T R,12:30pm - 1:45pm,PHELP1425
359,ChemistryandBiochemistry,CHEM 2CC,1,SESHADRI R,T B A,W,5:30pm - 9:20pm,PSB-N2666
360,ChemistryandBiochemistry,CHEM 2CC,1,SESHADRI R,T B A,R,5:30pm - 9:20pm,PSB-N2666
361,ChemistryandBiochemistry,CHEM 6AL,1,GAINER M J,T B A,T R,2:00pm - 2:50pm,BUCHN1910
362,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5587,T,5:30pm - 9:20pm,PSB-N1652
363,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5595,T,5:30pm - 9:20pm,PSB-N1662
364,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5603,T,5:30pm - 9:20pm,PSB-N1670
365,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5611,R,5:30pm - 9:20pm,PSB-N1652
366,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5629,R,5:30pm - 9:20pm,PSB-N1662
367,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5637,R,5:30pm - 9:20pm,PSB-N1670
368,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5645,F,8:00 am - 11:50am,PSB-N1652
369,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5652,F,8:00 am - 11:50am,PSB-N1662
370,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5660,F,8:00 am - 11:50am,PSB-N1670
371,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5678,F,1:00pm - 4:50pm,PSB-N1652
372,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5686,F,1:00pm - 4:50pm,PSB-N1662
373,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5694,F,1:00pm - 4:50pm,PSB-N1670
374,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5702,F,5:00pm - 8:50pm,PSB-N1652
375,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5710,F,5:00pm - 8:50pm,PSB-N1662
376,ChemistryandBiochemistry,CHEM 6AL,0,GAINER M J,5728,F,5:00pm - 8:50pm,PSB-N1670
377,ChemistryandBiochemistry,CHEM 6BH,1,READ DE ALANI,T B A,T B A,T B A,T B A
378,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,8:00 am - 11:50am,PSB-N1652
379,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,8:00 am - 11:50am,PSB-N1662
380,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,8:00 am - 11:50am,PSB-N1670
381,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,1:00pm - 4:50pm,PSB-N1652
382,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,1:00pm - 4:50pm,PSB-N1662
383,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,1:00pm - 4:50pm,PSB-N1670
384,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,5:30pm - 9:20pm,PSB-N1652
385,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,5:30pm - 9:20pm,PSB-N1662
386,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,M W,5:30pm - 9:20pm,PSB-N1670
387,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,T R,8:00 am - 11:50am,PSB-N1652
388,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,T R,8:00 am - 11:50am,PSB-N1662
389,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,T R,8:00 am - 11:50am,PSB-N1670
390,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,T R,1:00pm - 4:50pm,PSB-N1652
391,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,T R,1:00pm - 4:50pm,PSB-N1662
392,ChemistryandBiochemistry,CHEM 6BL,1,GAINER M J,T B A,T R,1:00pm - 4:50pm,PSB-N1670
393,ChemistryandBiochemistry,CHEM 6CH,1,READ DE ALANI,T B A,T B A,T B A,T B A
394,ChemistryandBiochemistry,CHEM 6CL,1,GAINER M J,T B A,M W,1:00pm - 4:50pm,PSB-N1649
395,ChemistryandBiochemistry,CHEM 6CL,1,GAINER M J,T B A,T R,8:00 am - 11:50am,PSB-N1649
396,ChemistryandBiochemistry,CHEM 6CL,1,GAINER M J,T B A,M W,1:00pm - 4:50pm,PSB-N1641
397,ChemistryandBiochemistry,CHEM 99,1,T B A,T B A,T B A,T B A,T B A
398,ChemistryandBiochemistry,CHEM CS 103,1,LAVERMAN L E,T B A,M W F,9:00 am - 10:50am,CRST 160B
399,ChemistryandBiochemistry,CHEM 109A,1,GAINER M J,T B A,M W F,1:00pm - 1:50pm,CHEM 1171
400,ChemistryandBiochemistry,CHEM 109B,1,LEWIS R B,T B A,M W F,5:00pm - 5:50pm,CHEM 1179
401,ChemistryandBiochemistry,CHEM 109B,1,T B A,T B A,M W F,2:00pm - 2:50pm,HFH 1104
402,ChemistryandBiochemistry,CHEM 109C,1,AUE D H,T B A,M W F,2:00pm - 2:50pm,CHEM 1171
403,ChemistryandBiochemistry,CHEM 109C,1,BRUICE P Y,T B A,M W F,12:00pm - 12:50pm,CHEM 1179
404,ChemistryandBiochemistry,CHEM 109CH,1,AUE D H,T B A,M W F,10:00am - 10:50am,GIRV 2128
405,ChemistryandBiochemistry,CHEM 112C,1,MOSKOVITS M,T B A,M W F,9:00 am - 9:50 am,GIRV 1119
406,ChemistryandBiochemistry,CHEM 112C,0,MOSKOVITS M,6007,F,3:00pm - 3:50pm,HSSB 4201
407,ChemistryandBiochemistry,CHEM 112C,0,MOSKOVITS M,6015,F,2:00pm - 2:50pm,HSSB 1211
408,ChemistryandBiochemistry,CHEM 112L,1,KAHN K,T B A,M W,10:00am - 1:50pm,PSB-N2619
409,ChemistryandBiochemistry,CHEM 112L,1,KAHN K,T B A,T R,10:00am - 1:50pm,PSB-N2619
410,ChemistryandBiochemistry,CHEM 113C,1,BROWN F L,T B A,M W,2:00pm - 3:15pm,PHELP1260
411,ChemistryandBiochemistry,CHEM 113C,0,BROWN F L,6064,M,12:00pm - 12:50pm,HSSB 1227
412,ChemistryandBiochemistry,CHEM 113C,0,BROWN F L,6072,W,12:00pm - 12:50pm,HSSB 1227
413,ChemistryandBiochemistry,CHEM 113C,0,BROWN F L,6080,F,2:00pm - 2:50pm,PHELP2532
414,ChemistryandBiochemistry,CHEM 113C,0,BROWN F L,6098,F,3:00pm - 3:50pm,PHELP2532
415,ChemistryandBiochemistry,CHEM 113C,0,BROWN F L,60848,F,2:00pm - 2:50pm,SH 1609
416,ChemistryandBiochemistry,CHEM 113C,1,SEPUNARU L,T B A,M W,3:30pm - 4:45pm,WEBB 1100
417,ChemistryandBiochemistry,CHEM 113C,0,SEPUNARU L,57182,R,12:00pm - 12:50pm,HSSB 4201
418,ChemistryandBiochemistry,CHEM 113C,0,SEPUNARU L,57190,T,12:00pm - 12:50pm,GIRV 1108
419,ChemistryandBiochemistry,CHEM 113C,0,SEPUNARU L,57208,F,9:00 am - 9:50 am,GIRV 1106
420,ChemistryandBiochemistry,CHEM 113C,0,SEPUNARU L,57216,F,11:00am - 11:50am,GIRV 2110
421,ChemistryandBiochemistry,CHEM 113C,0,SEPUNARU L,60855,F,3:00pm - 3:50pm,SH 1609
422,ChemistryandBiochemistry,CHEM 115C,1,METIU H I,T B A,M W,2:00pm - 3:15pm,PHELP1440
423,ChemistryandBiochemistry,CHEM 116BL,1,LAVERMAN L E,T B A,F,12:00pm - 12:50pm,CHEM 1171
424,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,6163,M W,5:30pm - 9:20pm,PSB-N1641
425,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,6171,M W,5:30pm - 9:20pm,PSB-N1649
426,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,6189,T R,8:00 am - 11:50am,PSB-N1641
427,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,6197,T R,1:00pm - 4:50pm,PSB-N1641
428,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,6205,T R,1:00pm - 4:50pm,PSB-N1649
429,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,6213,T R,5:30pm - 9:20pm,PSB-N1641
430,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,57224,T R,5:30pm - 9:20pm,PSB-N1649
431,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,57232,W F,8:00 am - 11:50am,PSB-N1641
432,ChemistryandBiochemistry,CHEM 116BL,0,LAVERMAN L E,57240,W F,8:00 am - 11:50am,PSB-N1649
433,ChemistryandBiochemistry,CHEM 128,1,LITTLE R D,T B A,T R,9:30 am - 10:45am,GIRV 1115
434,ChemistryandBiochemistry,CHEM 132,1,ZHANG LIMING,T B A,M W,2:00pm - 3:15pm,PHELP2532
435,ChemistryandBiochemistry,CHEM 142C,1,REICH N O,T B A,T R,2:00pm - 3:15pm,GIRV 2115
436,ChemistryandBiochemistry,CHEM 142C,1,CHEN I,T B A,T R,2:00pm - 3:15pm,GIRV 2112
437,ChemistryandBiochemistry,CHEM 145,1,SHEA J,T B A,T R,3:30pm - 4:45pm,GIRV 1106
438,ChemistryandBiochemistry,CHEM 145,0,SHEA J,6262,T R,5:00pm - 5:50pm,GIRV 1106
439,ChemistryandBiochemistry,CHEM 148,1,JAEGER L A,T B A,M W,9:30 am - 10:45am,GIRV 2124
440,ChemistryandBiochemistry,CHEM 151,1,WAITE J H,T B A,T R,11:00am - 12:15pm,ELLSN2816
441,ChemistryandBiochemistry,CHEM 151,0,WAITE J H,6296,F,9:00 am - 9:50 am,HSSB 1206
442,ChemistryandBiochemistry,CHEM 162A,1,KAHN K,T B A,M W F,11:00am - 11:50am,GIRV 2112
443,ChemistryandBiochemistry,CHEM 175,1,HAYTON T W,T B A,M W,9:30 am - 10:45am,PHELP2532
444,ChemistryandBiochemistry,CHEM 176,1,FORD P C,T B A,T R,12:30pm - 1:45pm,BUCHN1934
445,ChemistryandBiochemistry,CHEM 183,1,VAN KOPPEN P,T B A,T B A,T B A,T B A
446,ChemistryandBiochemistry,CHEM 193,1,FELDWINN D L,T B A,T B A,T B A,T B A
447,ChemistryandBiochemistry,CHEM 199,1,T B A,T B A,T B A,T B A,T B A
448,ChicanoStudies,CH ST 1C,1,CASILLAS D I,T B A,T R,11:00am - 12:15pm,IV THEA1
449,ChicanoStudies,CH ST 1C,0,CASILLAS D I,4630,R,1:00pm - 1:50pm,HSSB 3202
450,ChicanoStudies,CH ST 1C,0,CASILLAS D I,4648,R,1:00pm - 1:50pm,HSSB 3201
451,ChicanoStudies,CH ST 1C,0,CASILLAS D I,4655,R,4:00pm - 4:50pm,SH 1609
452,ChicanoStudies,CH ST 1C,0,CASILLAS D I,4663,R,4:00pm - 4:50pm,HSSB 4202
453,ChicanoStudies,CH ST 1C,0,CASILLAS D I,4671,R,5:00pm - 5:50pm,SH 1609
454,ChicanoStudies,CH ST 1C,0,CASILLAS D I,4689,R,5:00pm - 5:50pm,HSSB 4202
455,ChicanoStudies,CH ST 1C,0,CASILLAS D I,59220,R,6:00pm - 6:50pm,HSSB 3202
456,ChicanoStudies,CH ST 1C,0,CASILLAS D I,59238,F,3:00pm - 3:50pm,HSSB 3202
457,ChicanoStudies,CH ST 1C,0,CASILLAS D I,59246,F,3:00pm - 3:50pm,HSSB 3201
458,ChicanoStudies,CH ST 1C,0,CASILLAS D I,59253,F,9:00 am - 9:50 am,SH 1609
459,ChicanoStudies,CH ST 1C,0,CASILLAS D I,59261,F,10:00am - 10:50am,SH 1609
460,ChicanoStudies,CH ST 1C,0,CASILLAS D I,59279,F,11:00am - 11:50am,HSSB 3202
461,ChicanoStudies,CH ST 1C,0,CASILLAS D I,59287,F,1:00pm - 1:50pm,HSSB 3201
462,ChicanoStudies,CH ST 1C,0,CASILLAS D I,59295,F,2:00pm - 2:50pm,HSSB 3201
463,ChicanoStudies,CH ST 99,1,T B A,T B A,T B A,T B A,T B A
464,ChicanoStudies,CH ST 131,1,FEMATT V L,T B A,T R,11:00am - 12:15pm,NH 1111
465,ChicanoStudies,CH ST 133,1,FEMATT V L,T B A,T R,12:30pm - 1:45pm,GIRV 2108
466,ChicanoStudies,CH ST 156,1,DIAZ-SANCHEZ,T B A,M W,11:00am - 12:15pm,GIRV 2108
467,ChicanoStudies,CH ST 158,1,SANDOVAL C,T B A,T R,2:00pm - 3:15pm,SH 1623
468,ChicanoStudies,CH ST 158L,1,SANDOVAL C,T B A,R,3:30pm - 4:45pm,SH 1623
469,ChicanoStudies,CH ST 166,1,MORENO CAMPOS,T B A,T R,5:00pm - 6:15pm,GIRV 1116
470,ChicanoStudies,CH ST 167,1,T B A,T B A,M W,9:30 am - 10:45am,PHELP1448
471,ChicanoStudies,CH ST 168GQ,1,FERNANDEZ L,T B A,M W,5:00pm - 6:15pm,GIRV 2129
472,ChicanoStudies,CH ST 184A,1,HERNANDEZ E D,T B A,M W,12:30pm - 1:45pm,BUCHN1940
473,ChicanoStudies,CH ST 184A,0,HERNANDEZ E D,59378,R,3:00pm - 3:50pm,PHELP1448
474,ChicanoStudies,CH ST 184A,0,HERNANDEZ E D,59386,F,3:00pm - 3:50pm,HSSB 1232
475,ChicanoStudies,CH ST 184A,0,HERNANDEZ E D,59394,R,11:00am - 11:50am,PHELP1445
476,ChicanoStudies,CH ST 184A,0,HERNANDEZ E D,59402,F,12:00pm - 12:50pm,HSSB 3201
477,ChicanoStudies,CH ST 184A,0,HERNANDEZ E D,59410,F,1:00pm - 1:50pm,HSSB 3202
478,ChicanoStudies,CH ST 184A,0,HERNANDEZ E D,59428,F,2:00pm - 2:50pm,HSSB 3202
479,ChicanoStudies,CH ST 187,1,BUCHOLTZ M H,T B A,T R,2:00pm - 3:15pm,CHEM 1179
480,ChicanoStudies,CH ST 187,0,BUCHOLTZ M H,4762,F,9:00 am - 9:50 am,GIRV 2112
481,ChicanoStudies,CH ST 187,0,BUCHOLTZ M H,4770,F,10:00am - 10:50am,GIRV 1116
482,ChicanoStudies,CH ST 187,0,BUCHOLTZ M H,4788,F,11:00am - 11:50am,GIRV 2108
483,ChicanoStudies,CH ST 187,0,BUCHOLTZ M H,4796,F,12:00pm - 12:50pm,SH 1609
484,ChicanoStudies,CH ST 191HR,1,RODRIGUEZ C H,T B A,T,2:00pm - 4:50pm,SH 1415
485,ChicanoStudies,CH ST 191MD,1,DIAZ-SANCHEZ,T B A,M,4:00pm - 6:50pm,SH 1623
486,ChicanoStudies,CH ST 192,1,T B A,T B A,S,10:00am - 2:00pm,SH 1415
487,ChicanoStudies,CH ST 193,1,GARCIA M T,T B A,M,3:00pm - 5:50pm,HSSB 1228
488,ChicanoStudies,CH ST 195C,1,MARQUEZ M,T B A,M,6:00pm - 8:50pm,GIRV 1106
489,ChicanoStudies,CH ST 197HC,1,T B A,T B A,M,12:30pm - 1:45pm,HSSB 4201
490,ChicanoStudies,CH ST 199,1,T B A,T B A,T B A,T B A,T B A
491,ChicanoStudies,CH ST 199RA,1,T B A,T B A,T B A,T B A,T B A
492,Chinese,CHIN 3,1,GUAN D,T B A,MTWRF,10:00am - 10:50am,HSSB 1223
493,Chinese,CHIN 3,1,GUAN D,T B A,MTWRF,11:00am - 11:50am,HSSB 1223
494,Chinese,CHIN 3,1,CHEN MENG,T B A,MTWRF,12:00pm - 12:50pm,NH 1111
495,Chinese,CHIN 3,1,GUAN D,T B A,MTWRF,9:00 am - 9:50 am,HSSB 1223
496,Chinese,CHIN 3NH,1,HSU C-C,T B A,MTWR,10:00am - 10:50am,HSSB 1210
497,Chinese,CHIN 6,1,CHEN S C,T B A,MTWRF,10:00am - 10:50am,HSSB 1214
498,Chinese,CHIN 6,1,CHEN S C,T B A,MTWRF,11:00am - 11:50am,HSSB 1214
499,Chinese,CHIN 8B,1,CHEN MENG,T B A,M W,9:30 am - 10:45am,HSSB 1224
500,Chinese,CHIN 80,1,MAZANEC T J,T B A,T R,2:00pm - 3:15pm,PHELP2516
501,Chinese,CHIN 80,0,MAZANEC T J,61861,F,9:00 am - 9:50 am,BUCHN1934
502,Chinese,CHIN 80,0,MAZANEC T J,61879,F,10:00am - 10:50am,HSSB 4201
503,Chinese,CHIN 80,0,MAZANEC T J,61887,F,11:00am - 11:50am,HSSB 3201
504,Chinese,CHIN 104,1,YU H-J,T B A,M,12:00pm - 2:50pm,HSSB 2252
505,Chinese,CHIN 122C,1,HSU C-C,T B A,MTWR,11:00am - 11:50am,HSSB 1210
506,Chinese,CHIN 127B,1,LI X,T B A,T R,11:00am - 12:15pm,HSSB 4202
507,Chinese,CHIN 136,1,YU H-J,T B A,M W,9:30 am - 10:45am,HSSB 1227
508,Chinese,CHIN 143,1,T B A,T B A,M W,9:30 am - 10:45am,387 1015
509,Chinese,CHIN 197,1,T B A,T B A,T B A,T B A,T B A
510,Chinese,CHIN 198,1,T B A,T B A,T B A,T B A,T B A
